ID,CAT,SCAT,TTL,DESC,NT,KV,UN,PL,CS,EW,SS,DS,TC,PM,EP,EO,TBBC
660,Station,AIS individual component,CT,Individual component only,"Cost of installed 1 phase outdoor CT incl footing, earthing, kiosk. Operational only when installed in a completed switchbay.  This is only a CT (1 ph equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 275,ea.,33072.71867775954,6905.263157894736,2366.722981324278,0.0,4253.174682104558,862.601013106961,5256.923907081233,0.0,0.0,52717.40441927131
661,Station,AIS individual component,CT,Individual component only,"Cost of installed 1 phase outdoor CT incl footing, earthing, kiosk. Operational only when installed in a completed switchbay.  This is only a CT (1 ph equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 220,ea.,32311.175813469024,6459.762308998302,2227.5036876061117,0.0,4118.632652859696,835.3140805432936,5090.629958934584,0.0,0.0,51043.01850241101
662,Station,AIS individual component,CT,Individual component only,"Cost of installed 1 phase outdoor CT incl footing, earthing, kiosk. Operational only when installed in a completed switchbay.  This is only a CT (1 ph equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 132,ea.,25022.12268383123,5680.135823429541,1670.6281833616297,0.0,3250.9740840035743,659.3412563667232,4018.2039678284177,0.0,0.0,40301.405998821116
663,Station,AIS individual component,CT,Individual component only,"Cost of installed 1 phase outdoor CT incl footing, earthing, kiosk. Operational only when installed in a completed switchbay.  This is only a CT (1 ph equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 66,ea.,18766.59201287342,4260.101867572155,1169.4397283531407,0.0,2429.993297587131,492.83531409168074,3003.471715817694,0.0,0.0,30122.433936295223
664,Station,AIS individual component,CT,Individual component only,"Cost of installed 1 phase outdoor CT incl footing, earthing, kiosk. Operational only when installed in a completed switchbay.  This is only a CT (1 ph equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 33,ea.,14074.944009655066,3195.076400679117,835.3140916808148,0.0,1818.3763404825736,368.79117147707973,2247.513156836461,0.0,0.0,22540.015170811108
665,Station,AIS individual component,ES,Individual component only,"Cost of installed 3 phase outdoor independent earth switch incl footing, earthing, insulator.  Operational only when installed in a completed switchbay. This is only an earth switch (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 500,ea.,43516.735102315186,0.0,0.0,0.0,4393.208221626452,891.0016977928692,5430.005361930294,0.0,0.0,54230.9503836648
666,Station,AIS individual component,ES,Individual component only,"Cost of installed 3 phase outdoor independent earth switch incl footing, earthing, insulator.  Operational only when installed in a completed switchbay. This is only an earth switch (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 330,ea.,27197.95943894699,0.0,0.0,0.0,2745.7551385165325,556.8760611205432,3393.753351206434,0.0,0.0,33894.3439897905
667,Station,AIS individual component,ES,Individual component only,"Cost of installed 3 phase outdoor independent earth switch incl footing, earthing, insulator.  Operational only when installed in a completed switchbay. This is only an earth switch (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 275,ea.,21758.367551157593,0.0,0.0,0.0,2196.604110813226,445.5008488964346,2715.002680965147,0.0,0.0,27115.4751918324
668,Station,AIS individual component,ES,Individual component only,"Cost of installed 3 phase outdoor independent earth switch incl footing, earthing, insulator.  Operational only when installed in a completed switchbay. This is only an earth switch (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 220,ea.,16318.775663368193,0.0,0.0,0.0,1647.4530831099194,334.1256366723259,2036.2520107238604,0.0,0.0,20336.606393874295
669,Station,AIS individual component,ES,Individual component only,"Cost of installed 3 phase outdoor independent earth switch incl footing, earthing, insulator.  Operational only when installed in a completed switchbay. This is only an earth switch (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 132,ea.,13055.020530694555,0.0,0.0,0.0,1317.9624664879357,267.3005093378607,1629.0016085790885,0.0,0.0,16269.285115099441
670,Station,AIS individual component,ROI,Individual component only,"Cost of installed 3 phase outdoor isolator without earth switch, incl footing, earthing, insulator. Operational only when installed in a completed switchbay. This is only an isolator with earth switch (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 500,ea.,62305.08548273976,20047.538200339557,23388.794567062814,0.0,10573.353887399462,2144.418336162988,13068.665404825737,0.0,0.0,131527.8558785303
671,Station,AIS individual component,ROI,Individual component only,"Cost of installed 3 phase outdoor isolator without earth switch, incl footing, earthing, insulator. Operational only when installed in a completed switchbay. This is only an isolator with earth switch (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 330,ea.,41536.72365515984,13365.025466893037,18711.03565365025,0.0,7356.427167113494,1491.9823429541595,9092.54397855228,0.0,0.0,91553.73826432305
672,Station,AIS individual component,ROI,Individual component only,"Cost of installed 3 phase outdoor isolator without earth switch, incl footing, earthing, insulator. Operational only when installed in a completed switchbay. This is only an isolator with earth switch (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 275,ea.,37383.05128964386,13142.27504244482,18126.315789473683,0.0,6857.46854334227,1390.7868251273344,8475.831119571045,0.0,0.0,85375.728609603
673,Station,AIS individual component,ROI,Individual component only,"Cost of installed 3 phase outdoor isolator without earth switch, incl footing, earthing, insulator. Operational only when installed in a completed switchbay. This is only an isolator with earth switch (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 220,ea.,34813.38808185214,14144.651952461798,17541.59592529711,0.0,6639.235924932976,1346.5263157894735,8206.095603217158,0.0,0.0,82691.49380355066
674,Station,AIS individual component,ROI,Individual component only,"Cost of installed 3 phase outdoor isolator without earth switch, incl footing, earthing, insulator. Operational only when installed in a completed switchbay. This is only an isolator with earth switch (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 132,ea.,18385.820580728163,15481.154499151102,11694.397283531407,0.0,4535.987488829312,919.9592529711374,5606.480536193029,0.0,0.0,56623.79964140415
675,Station,AIS individual component,ROI 1ES,Individual component only,"Cost of installed 3 phase outdoor isolator with 1x3 phase attached earth switch incl footing, earthing, insulator. Operational only when installed in a completed switchbay. This is only an isolator with earth switch (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 500,ea.,75066.36805149369,20047.538200339557,35083.19185059422,0.0,13014.879356568365,2639.592529711375,16086.390884718498,0.0,0.0,161937.9608734257
676,Station,AIS individual component,ROI 1ES,Individual component only,"Cost of installed 3 phase outdoor isolator with 1x3 phase attached earth switch incl footing, earthing, insulator. Operational only when installed in a completed switchbay. This is only an isolator with earth switch (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 330,ea.,50044.24536766246,13365.025466893037,25727.674023769097,0.0,8907.229669347631,1806.5059422750421,11009.335871313673,0.0,0.0,110860.01634126095
677,Station,AIS individual component,ROI 1ES,Individual component only,"Cost of installed 3 phase outdoor isolator with 1x3 phase attached earth switch incl footing, earthing, insulator. Operational only when installed in a completed switchbay. This is only an isolator with earth switch (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 275,ea.,47542.03309927934,13142.27504244482,24558.234295415958,0.0,8517.332439678283,1727.429541595925,10527.422895442358,0.0,0.0,106014.72731385668
678,Station,AIS individual component,ROI 1ES,Individual component only,"Cost of installed 3 phase outdoor isolator with 1x3 phase attached earth switch incl footing, earthing, insulator. Operational only when installed in a completed switchbay. This is only an isolator with earth switch (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 220,ea.,43843.11061558255,14144.651952461798,23388.794567062814,0.0,8127.435210008936,1648.353140916808,10045.509919571045,0.0,0.0,101197.85540560394
679,Station,AIS individual component,ROI 1ES,Individual component only,"Cost of installed 3 phase outdoor isolator with 1x3 phase attached earth switch incl footing, earthing, insulator. Operational only when installed in a completed switchbay. This is only an isolator with earth switch (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 132,ea.,29373.79619406275,15481.154499151102,14617.99660441426,0.0,5933.5768543342265,1203.4091680814938,7333.9009919571035,0.0,0.0,73943.83431200092
680,Station,AIS individual component,ROI 2ES,Individual component only,"Cost of installed 3 phase outdoor isolator with 2x3 phase attached earth switches incl footing, earthing, insulator.  Operational only when installed in a completed switchbay. This is only an isolator with two earth switches (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 500,ea.,88121.38858218824,20047.538200339557,46777.58913412563,0.0,15486.058981233244,3140.7809847198637,19140.768900804287,0.0,0.0,192714.1247834108
681,Station,AIS individual component,ROI 2ES,Individual component only,"Cost of installed 3 phase outdoor isolator with 2x3 phase attached earth switches incl footing, earthing, insulator.  Operational only when installed in a completed switchbay. This is only an isolator with two earth switches (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 330,ea.,58747.5923881255,13365.025466893037,32744.31239388794,0.0,10477.801608579088,2125.039049235993,12950.562788203753,0.0,0.0,130410.33369492531
682,Station,AIS individual component,ROI 2ES,Individual component only,"Cost of installed 3 phase outdoor isolator with 2x3 phase attached earth switches incl footing, earthing, insulator.  Operational only when installed in a completed switchbay. This is only an isolator with two earth switches (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 275,ea.,55810.21276871922,13142.27504244482,30990.152801358232,0.0,9986.311438784629,2025.3582342954157,12343.0809383378,0.0,0.0,124297.39122394013
683,Station,AIS individual component,ROI 2ES,Individual component only,"Cost of installed 3 phase outdoor isolator with 2x3 phase attached earth switches incl footing, earthing, insulator.  Operational only when installed in a completed switchbay. This is only an isolator with two earth switches (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 220,ea.,52328.87396053401,14144.651952461798,29235.99320882852,0.0,9560.719392314566,1939.0424448217316,11817.049168900805,0.0,0.0,119026.33012786144
684,Station,AIS individual component,ROI 2ES,Individual component only,"Cost of installed 3 phase outdoor isolator with 2x3 phase attached earth switches incl footing, earthing, insulator.  Operational only when installed in a completed switchbay. This is only an isolator with two earth switches (equipment) and not a switchbay and excl any civil asset associated with its footprint area.", 132,ea.,31549.632949178507,15481.154499151102,17541.59592529711,0.0,6441.541554959785,1306.4312393887944,7961.745361930295,0.0,0.0,80282.1015299056
685,Station,Special Protection Scheme,Major scheme,Lump sum allowance for the entire project. This building block estimate is a network element by itself and accounts for all other constituiting network elements. SPS estimate excludes non-network or BESS solutions,"SPS are a subset of SIPS and are network solutions and will also be needed to the extent required to control non-network solutions. This building block cost estimate is applicable for the entire project (consisting of multiple network elements) and should be included by itself if it is required. SPS is over and above the traditional control, protection and comms system installed and embedded as part of standard building blocks. SPS may leverage existing/estimated assets such as OPGW, CT and other secondary system items which have already been accounted for in other network element building blocks. The objective of the SPS is to keep various parts of NEM operating securely following the non-credible loss of interconnectors and large generators and preventing cascading power outages. Use the 'station' category project attributes, known and unknown risk factors to adjust this estimated cost to suit your specific project", N/A,lot,0.0,0.0,556876.0611205432,2085368.6339250358,823726.5415549597,556876.0611205432,274575.51385165326,0.0,0.0,4297422.811572735
686,Station,Special Protection Scheme,Minor scheme,Lump sum allowance for the entire project. This building block estimate is a network element by itself and accounts for all other constituiting network elements. SPS estimate excludes non-network or BESS solutions,"SPS are a subset of SIPS and are network solutions and will also be needed to the extent required to control non-network solutions. This building block cost estimate is applicable for the entire project (consisting of multiple network elements) and should be included by itself if it is required. SPS is over and above the traditional control, protection and comms system installed and embedded as part of standard building blocks. SPS may leverage existing/estimated assets such as OPGW, CT and other secondary system items which have already been accounted for in other network element building blocks. The objective of the SPS is to keep various parts of NEM operating securely following the non-credible loss of interconnectors and large generators and preventing cascading power outages. Use the 'substation' category project attributes, known and unknown risk factors to adjust this estimated cost to suit your specific project", N/A,lot,0.0,0.0,334125.63667232596,1303355.3962031475,494235.92493297585,334125.63667232596,219660.41108132259,0.0,0.0,2685503.0055620978
687,Station,Reactive Plant,Synchronous Condenser 2 × 200MVA,"Synchronous condenser and associated civil, structural, electrical and secondary system, including switchbay and step-up Tx as they come as a complete package","1. Plant amount includes: SYNCON machine without flywheel, Step-up Tx, CB bay as they comes in a complete package
2. Civil and structural works includes: SYNCON machine housed indoor. Cost of building structure
3. Electrical works includes: Cabling, termination, control panel and bus connection. Step-Tx and CB bay connection works included here as they comes in a complete package
4. Secondary systems includes: Control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, system strength parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 330,ea.,133998400.0,9734194.0,4407272.0,104268.0,4346081.0,2938181.0,0.0,0.0,0.0,155528396.0
688,Station,Reactive Plant,SVC ±150MVAr,"SVC and associated civil, structural, electrical and secondary system","1. Plant amount includes: SVC unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling. [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 500,ea.,23633000.0,947000.0,717000.0,104000.0,707000.0,239000.0,0.0,0.0,0.0,26347000.0
689,Station,Reactive Plant,SVC ±250MVAr,"SVC and associated civil, structural, electrical and secondary system","1. Plant amount includes: SVC unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling. [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 500,ea.,24870000.0,1020000.0,755000.0,104000.0,744000.0,252000.0,0.0,0.0,0.0,27745000.0
690,Station,Reactive Plant,SVC ±350MVAr,"SVC and associated civil, structural, electrical and secondary system","1. Plant amount includes: SVC unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling. [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 500,ea.,29305000.0,1186000.0,889000.0,104000.0,877000.0,297000.0,0.0,0.0,0.0,32658000.0
691,Station,Reactive Plant,SVC ±450MVAr,"SVC and associated civil, structural, electrical and secondary system","1. Plant amount includes: SVC unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling. [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 500,ea.,36206000.0,1465000.0,1099000.0,104000.0,1084000.0,367000.0,0.0,0.0,0.0,40325000.0
692,Station,Reactive Plant,SVC ±150MVAr,"SVC and associated civil, structural, electrical and secondary system","1. Plant amount includes: SVC unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling. [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 330,ea.,22331000.0,894000.0,677000.0,104000.0,668000.0,226000.0,0.0,0.0,0.0,24900000.0
693,Station,Reactive Plant,SVC ±250MVAr,"SVC and associated civil, structural, electrical and secondary system","1. Plant amount includes: SVC unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling. [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 330,ea.,23569000.0,967000.0,714000.0,104000.0,705000.0,238000.0,0.0,0.0,0.0,26297000.0
694,Station,Reactive Plant,SVC ±350MVAr,"SVC and associated civil, structural, electrical and secondary system","1. Plant amount includes: SVC unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling. [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 330,ea.,28003000.0,1134000.0,849000.0,104000.0,837000.0,283000.0,0.0,0.0,0.0,31210000.0
695,Station,Reactive Plant,SVC ±450MVAr,"SVC and associated civil, structural, electrical and secondary system","1. Plant amount includes: SVC unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling. [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 330,ea.,34904000.0,1412000.0,1059000.0,104000.0,1044000.0,353000.0,0.0,0.0,0.0,38876000.0
696,Station,Reactive Plant,SVC ±150MVAr,"SVC and associated civil, structural, electrical and secondary system","1. Plant amount includes: SVC unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling. [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 275,ea.,21166000.0,848000.0,641000.0,104000.0,633000.0,215000.0,0.0,0.0,0.0,23607000.0
697,Station,Reactive Plant,SVC ±250MVAr,"SVC and associated civil, structural, electrical and secondary system","1. Plant amount includes: SVC unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling. [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 275,ea.,22294000.0,915000.0,676000.0,104000.0,666000.0,226000.0,0.0,0.0,0.0,24881000.0
698,Station,Reactive Plant,SVC ±350MVAr,"SVC and associated civil, structural, electrical and secondary system","1. Plant amount includes: SVC unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling. [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 275,ea.,26963000.0,1091000.0,818000.0,104000.0,806000.0,273000.0,0.0,0.0,0.0,30055000.0
699,Station,Reactive Plant,SVC ±450MVAr,"SVC and associated civil, structural, electrical and secondary system","1. Plant amount includes: SVC unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling. [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 275,ea.,34297000.0,1388000.0,1041000.0,104000.0,1027000.0,348000.0,0.0,0.0,0.0,38205000.0
700,Station,Reactive Plant,Reactor 150MVAr,"Reactor and associated civil, structural, electrical and secondary system","1. Plant amount includes: Reactor unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling, footing.  [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, surge arrestor install, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 500,ea.,4782000.0,1671000.0,339000.0,104000.0,144000.0,49000.0,0.0,0.0,0.0,7089000.0
701,Station,Reactive Plant,Reactor 250MVAr,"Reactor and associated civil, structural, electrical and secondary system","1. Plant amount includes: Reactor unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling, footing.  [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, surge arrestor install, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 500,ea.,5710000.0,1671000.0,404000.0,104000.0,171000.0,59000.0,0.0,0.0,0.0,8119000.0
702,Station,Reactive Plant,Reactor 350MVAr,"Reactor and associated civil, structural, electrical and secondary system","1. Plant amount includes: Reactor unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling, footing.  [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, surge arrestor install, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 500,ea.,6638000.0,1671000.0,471000.0,104000.0,199000.0,68000.0,0.0,0.0,0.0,9151000.0
703,Station,Reactive Plant,Reactor 450MVAr,"Reactor and associated civil, structural, electrical and secondary system","1. Plant amount includes: Reactor unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling, footing.  [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, surge arrestor install, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 500,ea.,7567000.0,1671000.0,536000.0,104000.0,227000.0,77000.0,0.0,0.0,0.0,10182000.0
704,Station,Reactive Plant,Reactor 150MVAr,"Reactor and associated civil, structural, electrical and secondary system","1. Plant amount includes: Reactor unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling, footing.  [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, surge arrestor install, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 330,ea.,3836000.0,1114000.0,273000.0,104000.0,116000.0,39000.0,0.0,0.0,0.0,5482000.0
705,Station,Reactive Plant,Reactor 250MVAr,"Reactor and associated civil, structural, electrical and secondary system","1. Plant amount includes: Reactor unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling, footing.  [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, surge arrestor install, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 330,ea.,4302000.0,1114000.0,305000.0,104000.0,129000.0,44000.0,0.0,0.0,0.0,5998000.0
706,Station,Reactive Plant,Reactor 350MVAr,"Reactor and associated civil, structural, electrical and secondary system","1. Plant amount includes: Reactor unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling, footing.  [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, surge arrestor install, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 330,ea.,4820000.0,1114000.0,342000.0,104000.0,145000.0,50000.0,0.0,0.0,0.0,6575000.0
707,Station,Reactive Plant,Reactor 150MVAr,"Reactor and associated civil, structural, electrical and secondary system","1. Plant amount includes: Reactor unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling, footing.  [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, surge arrestor install, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 275,ea.,3561000.0,1002000.0,276000.0,104000.0,116000.0,40000.0,0.0,0.0,0.0,5099000.0
708,Station,Reactive Plant,Reactor 250MVAr,"Reactor and associated civil, structural, electrical and secondary system","1. Plant amount includes: Reactor unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling, footing.  [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, surge arrestor install, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 275,ea.,4106000.0,1002000.0,307000.0,104000.0,130000.0,44000.0,0.0,0.0,0.0,5693000.0
709,Station,Reactive Plant,Reactor 350MVAr,"Reactor and associated civil, structural, electrical and secondary system","1. Plant amount includes: Reactor unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling, footing.  [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, surge arrestor install, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 275,ea.,4881000.0,1002000.0,345000.0,104000.0,146000.0,50000.0,0.0,0.0,0.0,6528000.0
710,Station,Reactive Plant,Reactor 150MVAr,"Reactor and associated civil, structural, electrical and secondary system","1. Plant amount includes: Reactor unit
2. Civil and structural works includes: AIS/outdoor, fencing, drainage, all civil work for control cabling, footing.  [Busbar is accounted for in the corresponding switchbay protecting this plant]
3. Electrical works includes: Cabling, termination, control panel, bus connection, surge arrestor install, earth switch install, marshalling kiosk
4. Secondary systems includes: control panel equipments
5. Design and survey includes: Civil design, primary design, secondary design, power quality/stability parameter setting
6. Contractor project management and overheads is allocated $0 at individual major plant level because it will be accounted for overall in the substation level building block", 220,ea.,3470000.0,891000.0,266000.0,104000.0,112000.0,38000.0,0.0,0.0,0.0,4881000.0
